"MUT";"SRUN";"SCT";"SAVGTCT";"SCTCT";"TRUN";"TCT";"TAVGTCT";"TCTCT"
1;44;44;1,42;1,42;43;43;1,39;1,39
2;44;88;1,42;2,84;44;87;1,42;2,81
3;42;130;1,35;4,19;44;131;1,42;4,23
4;42;172;1,35;5,55;44;175;1,42;5,65
5;42;214;1,35;6,90;44;219;1,42;7,06
6;42;256;1,35;8,26;44;263;1,42;8,48
7;42;298;1,35;9,61;44;307;1,42;9,90
8;42;340;1,35;10,97;45;352;1,45;11,35
9;42;382;1,35;12,32;44;396;1,42;12,77
10;42;424;1,35;13,68;44;440;1,42;14,19
11;42;466;1,35;15,03;44;484;1,42;15,61
12;42;508;1,35;16,39;44;528;1,42;17,03
13;42;550;1,35;17,74;44;572;1,42;18,45
14;42;592;1,35;19,10;44;616;1,42;19,87
15;42;634;1,35;20,45;43;659;1,39;21,26
16;42;676;1,35;21,81;44;703;1,42;22,68
17;42;718;1,35;23,16;43;746;1,39;24,06
18;42;760;1,35;24,52;44;790;1,42;25,48
19;42;802;1,35;25,87;44;834;1,42;26,90
20;42;844;1,35;27,23;44;878;1,42;28,32
21;42;886;1,35;28,58;44;922;1,42;29,74
22;42;928;1,35;29,94;44;966;1,42;31,16
23;42;970;1,35;31,29;44;1010;1,42;32,58
24;42;1012;1,35;32,65;43;1053;1,39;33,97
25;42;1054;1,35;34,00;43;1096;1,39;35,35
26;42;1096;1,35;35,35;43;1139;1,39;36,74
27;42;1138;1,35;36,71;44;1183;1,42;38,16
28;42;1180;1,35;38,06;44;1227;1,42;39,58
29;42;1222;1,35;39,42;43;1270;1,39;40,97
30;42;1264;1,35;40,77;44;1314;1,42;42,39
31;42;1306;1,35;42,13;44;1358;1,42;43,81
32;42;1348;1,35;43,48;44;1402;1,42;45,23
33;42;1390;1,35;44,84;44;1446;1,42;46,65
34;42;1432;1,35;46,19;43;1489;1,39;48,03
35;42;1474;1,35;47,55;44;1533;1,42;49,45
36;42;1516;1,35;48,90;44;1577;1,42;50,87
37;42;1558;1,35;50,26;44;1621;1,42;52,29
38;42;1600;1,35;51,61;44;1665;1,42;53,71
39;42;1642;1,35;52,97;44;1709;1,42;55,13
40;42;1684;1,35;54,32;44;1753;1,42;56,55
41;42;1726;1,35;55,68;44;1797;1,42;57,97
42;42;1768;1,35;57,03;44;1841;1,42;59,39
43;42;1810;1,35;58,39;43;1884;1,39;60,77
44;42;1852;1,35;59,74;44;1928;1,42;62,19
45;42;1894;1,35;61,10;44;1972;1,42;63,61
46;42;1936;1,35;62,45;44;2016;1,42;65,03
47;42;1978;1,35;63,81;44;2060;1,42;66,45
48;42;2020;1,35;65,16;43;2103;1,39;67,84
49;42;2062;1,35;66,52;44;2147;1,42;69,26
50;42;2104;1,35;67,87;44;2191;1,42;70,68
51;42;2146;1,35;69,23;44;2235;1,42;72,10
52;42;2188;1,35;70,58;44;2279;1,42;73,52
53;42;2230;1,35;71,94;44;2323;1,42;74,94
54;42;2272;1,35;73,29;43;2366;1,39;76,32
55;42;2314;1,35;74,65;44;2410;1,42;77,74
56;42;2356;1,35;76,00;43;2453;1,39;79,13
57;42;2398;1,35;77,35;43;2496;1,39;80,52
58;42;2440;1,35;78,71;44;2540;1,42;81,94
59;42;2482;1,35;80,06;44;2584;1,42;83,35
60;42;2524;1,35;81,42;44;2628;1,42;84,77
61;42;2566;1,35;82,77;44;2672;1,42;86,19
62;42;2608;1,35;84,13;44;2716;1,42;87,61
63;42;2650;1,35;85,48;43;2759;1,39;89,00
64;42;2692;1,35;86,84;43;2802;1,39;90,39
65;42;2734;1,35;88,19;44;2846;1,42;91,81
66;42;2776;1,35;89,55;43;2889;1,39;93,19
67;42;2818;1,35;90,90;43;2932;1,39;94,58
68;42;2860;1,35;92,26;43;2975;1,39;95,97
69;42;2902;1,35;93,61;44;3019;1,42;97,39
70;42;2944;1,35;94,97;44;3063;1,42;98,81
71;42;2986;1,35;96,32;44;3107;1,42;100,23
72;42;3028;1,35;97,68;44;3151;1,42;101,65
73;42;3070;1,35;99,03;43;3194;1,39;103,03
74;42;3112;1,35;100,39;44;3238;1,42;104,45
75;42;3154;1,35;101,74;44;3282;1,42;105,87
76;42;3196;1,35;103,10;44;3326;1,42;107,29
77;42;3238;1,35;104,45;44;3370;1,42;108,71
78;42;3280;1,35;105,81;43;3413;1,39;110,10
79;42;3322;1,35;107,16;43;3456;1,39;111,48
80;42;3364;1,35;108,52;43;3499;1,39;112,87
81;42;3406;1,35;109,87;44;3543;1,42;114,29
82;42;3448;1,35;111,23;44;3587;1,42;115,71
83;42;3490;1,35;112,58;44;3631;1,42;117,13
84;42;3532;1,35;113,94;44;3675;1,42;118,55
85;42;3574;1,35;115,29;44;3719;1,42;119,97
86;42;3616;1,35;116,65;43;3762;1,39;121,35
87;42;3658;1,35;118,00;44;3806;1,42;122,77
88;42;3700;1,35;119,35;44;3850;1,42;124,19
89;42;3742;1,35;120,71;43;3893;1,39;125,58
90;42;3784;1,35;122,06;44;3937;1,42;127,00
91;42;3826;1,35;123,42;43;3980;1,39;128,39
92;42;3868;1,35;124,77;44;4024;1,42;129,81
93;42;3910;1,35;126,13;44;4068;1,42;131,23
94;42;3952;1,35;127,48;44;4112;1,42;132,65
95;42;3994;1,35;128,84;44;4156;1,42;134,06
96;42;4036;1,35;130,19;43;4199;1,39;135,45
97;42;4078;1,35;131,55;44;4243;1,42;136,87
98;42;4120;1,35;132,90;44;4287;1,42;138,29
99;42;4162;1,35;134,26;44;4331;1,42;139,71
100;42;4204;1,35;135,61;43;4374;1,39;141,10
101;42;4246;1,35;136,97;44;4418;1,42;142,52
102;42;4288;1,35;138,32;44;4462;1,42;143,94
103;42;4330;1,35;139,68;44;4506;1,42;145,35
104;42;4372;1,35;141,03;44;4550;1,42;146,77
105;42;4414;1,35;142,39;44;4594;1,42;148,19
106;42;4456;1,35;143,74;44;4638;1,42;149,61
107;42;4498;1,35;145,10;44;4682;1,42;151,03
108;42;4540;1,35;146,45;43;4725;1,39;152,42
109;42;4582;1,35;147,81;44;4769;1,42;153,84
110;42;4624;1,35;149,16;44;4813;1,42;155,26
111;42;4666;1,35;150,52;44;4857;1,42;156,68
112;42;4708;1,35;151,87;45;4902;1,45;158,13
113;42;4750;1,35;153,23;45;4947;1,45;159,58
114;42;4792;1,35;154,58;44;4991;1,42;161,00
115;42;4834;1,35;155,94;44;5035;1,42;162,42
116;42;4876;1,35;157,29;44;5079;1,42;163,84
117;42;4918;1,35;158,65;45;5124;1,45;165,29
118;42;4960;1,35;160,00;45;5169;1,45;166,74
119;42;5002;1,35;161,35;43;5212;1,39;168,13
120;42;5044;1,35;162,71;44;5256;1,42;169,55
121;42;5086;1,35;164,06;44;5300;1,42;170,97
122;42;5128;1,35;165,42;44;5344;1,42;172,39
123;42;5170;1,35;166,77;44;5388;1,42;173,81
124;42;5212;1,35;168,13;44;5432;1,42;175,23
125;42;5254;1,35;169,48;44;5476;1,42;176,65
126;42;5296;1,35;170,84;45;5521;1,45;178,10
127;42;5338;1,35;172,19;44;5565;1,42;179,52
128;42;5380;1,35;173,55;44;5609;1,42;180,94
129;42;5422;1,35;174,90;44;5653;1,42;182,35
130;42;5464;1,35;176,26;44;5697;1,42;183,77
131;42;5506;1,35;177,61;44;5741;1,42;185,19
132;42;5548;1,35;178,97;44;5785;1,42;186,61
133;42;5590;1,35;180,32;44;5829;1,42;188,03
134;42;5632;1,35;181,68;44;5873;1,42;189,45
135;42;5674;1,35;183,03;44;5917;1,42;190,87
136;42;5716;1,35;184,39;45;5962;1,45;192,32
137;42;5758;1,35;185,74;44;6006;1,42;193,74
138;42;5800;1,35;187,10;44;6050;1,42;195,16
139;42;5842;1,35;188,45;44;6094;1,42;196,58
140;42;5884;1,35;189,81;44;6138;1,42;198,00
141;42;5926;1,35;191,16;44;6182;1,42;199,42
142;42;5968;1,35;192,52;44;6226;1,42;200,84
143;42;6010;1,35;193,87;44;6270;1,42;202,26
144;42;6052;1,35;195,23;44;6314;1,42;203,68
145;42;6094;1,35;196,58;44;6358;1,42;205,10
146;42;6136;1,35;197,94;44;6402;1,42;206,52
147;42;6178;1,35;199,29;44;6446;1,42;207,94
148;42;6220;1,35;200,65;44;6490;1,42;209,35
149;42;6262;1,35;202,00;44;6534;1,42;210,77
150;42;6304;1,35;203,35;44;6578;1,42;212,19
151;42;6346;1,35;204,71;44;6622;1,42;213,61
152;42;6388;1,35;206,06;44;6666;1,42;215,03
153;42;6430;1,35;207,42;44;6710;1,42;216,45
154;42;6472;1,35;208,77;44;6754;1,42;217,87
155;42;6514;1,35;210,13;44;6798;1,42;219,29
156;42;6556;1,35;211,48;44;6842;1,42;220,71
157;42;6598;1,35;212,84;43;6885;1,39;222,10
158;42;6640;1,35;214,19;44;6929;1,42;223,52
159;42;6682;1,35;215,55;44;6973;1,42;224,94
160;42;6724;1,35;216,90;44;7017;1,42;226,35
161;42;6766;1,35;218,26;44;7061;1,42;227,77
162;42;6808;1,35;219,61;44;7105;1,42;229,19
163;42;6850;1,35;220,97;45;7150;1,45;230,65
164;42;6892;1,35;222,32;43;7193;1,39;232,03
165;42;6934;1,35;223,68;44;7237;1,42;233,45
166;42;6976;1,35;225,03;43;7280;1,39;234,84
167;42;7018;1,35;226,39;44;7324;1,42;236,26
168;42;7060;1,35;227,74;44;7368;1,42;237,68
169;42;7102;1,35;229,10;43;7411;1,39;239,06
170;42;7144;1,35;230,45;44;7455;1,42;240,48
171;42;7186;1,35;231,81;44;7499;1,42;241,90
172;42;7228;1,35;233,16;44;7543;1,42;243,32
173;42;7270;1,35;234,52;44;7587;1,42;244,74
174;42;7312;1,35;235,87;44;7631;1,42;246,16
175;42;7354;1,35;237,23;44;7675;1,42;247,58
176;42;7396;1,35;238,58;44;7719;1,42;249,00
177;42;7438;1,35;239,94;44;7763;1,42;250,42
178;42;7480;1,35;241,29;44;7807;1,42;251,84
179;42;7522;1,35;242,65;44;7851;1,42;253,26
180;42;7564;1,35;244,00;43;7894;1,39;254,65
181;42;7606;1,35;245,35;44;7938;1,42;256,06
182;42;7648;1,35;246,71;43;7981;1,39;257,45
183;42;7690;1,35;248,06;44;8025;1,42;258,87
184;42;7732;1,35;249,42;44;8069;1,42;260,29
185;42;7774;1,35;250,77;44;8113;1,42;261,71
186;42;7816;1,35;252,13;44;8157;1,42;263,13
187;42;7858;1,35;253,48;44;8201;1,42;264,55
188;42;7900;1,35;254,84;44;8245;1,42;265,97
189;42;7942;1,35;256,19;44;8289;1,42;267,39
190;42;7984;1,35;257,55;44;8333;1,42;268,81
191;42;8026;1,35;258,90;44;8377;1,42;270,23
192;42;8068;1,35;260,26;44;8421;1,42;271,65
193;42;8110;1,35;261,61;43;8464;1,39;273,03
194;42;8152;1,35;262,97;44;8508;1,42;274,45
195;42;8194;1,35;264,32;44;8552;1,42;275,87
196;42;8236;1,35;265,68;44;8596;1,42;277,29
197;42;8278;1,35;267,03;44;8640;1,42;278,71
198;42;8320;1,35;268,39;44;8684;1,42;280,13
199;42;8362;1,35;269,74;44;8728;1,42;281,55
200;42;8404;1,35;271,10;44;8772;1,42;282,97
201;42;8446;1,35;272,45;44;8816;1,42;284,39
202;42;8488;1,35;273,81;44;8860;1,42;285,81
203;42;8530;1,35;275,16;44;8904;1,42;287,23
204;42;8572;1,35;276,52;44;8948;1,42;288,65
205;42;8614;1,35;277,87;44;8992;1,42;290,06
206;42;8656;1,35;279,23;44;9036;1,42;291,48
207;42;8698;1,35;280,58;44;9080;1,42;292,90
208;42;8740;1,35;281,94;44;9124;1,42;294,32
209;42;8782;1,35;283,29;46;9170;1,48;295,81
210;42;8824;1,35;284,65;44;9214;1,42;297,23
211;42;8866;1,35;286,00;44;9258;1,42;298,65
212;42;8908;1,35;287,35;44;9302;1,42;300,06
213;42;8950;1,35;288,71;44;9346;1,42;301,48
214;42;8992;1,35;290,06;44;9390;1,42;302,90
215;42;9034;1,35;291,42;44;9434;1,42;304,32
216;42;9076;1,35;292,77;44;9478;1,42;305,74
217;42;9118;1,35;294,13;44;9522;1,42;307,16
218;42;9160;1,35;295,48;44;9566;1,42;308,58
219;42;9202;1,35;296,84;45;9611;1,45;310,03
220;42;9244;1,35;298,19;44;9655;1,42;311,45
221;42;9286;1,35;299,55;44;9699;1,42;312,87
222;42;9328;1,35;300,90;44;9743;1,42;314,29
223;42;9370;1,35;302,26;44;9787;1,42;315,71
224;42;9412;1,35;303,61;44;9831;1,42;317,13
225;42;9454;1,35;304,97;44;9875;1,42;318,55
226;42;9496;1,35;306,32;44;9919;1,42;319,97
227;42;9538;1,35;307,68;45;9964;1,45;321,42
228;42;9580;1,35;309,03;44;10008;1,42;322,84
229;42;9622;1,35;310,39;44;10052;1,42;324,26
230;42;9664;1,35;311,74;44;10096;1,42;325,68
231;42;9706;1,35;313,10;44;10140;1,42;327,10
232;42;9748;1,35;314,45;44;10184;1,42;328,52
233;42;9790;1,35;315,81;44;10228;1,42;329,94
234;42;9832;1,35;317,16;44;10272;1,42;331,35
235;42;9874;1,35;318,52;44;10316;1,42;332,77
236;42;9916;1,35;319,87;44;10360;1,42;334,19
237;42;9958;1,35;321,23;44;10404;1,42;335,61
238;42;10000;1,35;322,58;44;10448;1,42;337,03
239;42;10042;1,35;323,94;44;10492;1,42;338,45
240;42;10084;1,35;325,29;44;10536;1,42;339,87
241;42;10126;1,35;326,65;44;10580;1,42;341,29
242;42;10168;1,35;328,00;44;10624;1,42;342,71
243;42;10210;1,35;329,35;44;10668;1,42;344,13
244;42;10252;1,35;330,71;44;10712;1,42;345,55
245;42;10294;1,35;332,06;44;10756;1,42;346,97
246;42;10336;1,35;333,42;45;10801;1,45;348,42
247;42;10378;1,35;334,77;44;10845;1,42;349,84
248;42;10420;1,35;336,13;44;10889;1,42;351,26
249;42;10462;1,35;337,48;45;10934;1,45;352,71
250;42;10504;1,35;338,84;44;10978;1,42;354,13
251;42;10546;1,35;340,19;44;11022;1,42;355,55
252;42;10588;1,35;341,55;46;11068;1,48;357,03
253;42;10630;1,35;342,90;45;11113;1,45;358,48
254;42;10672;1,35;344,26;45;11158;1,45;359,94
255;42;10714;1,35;345,61;45;11203;1,45;361,39
256;42;10756;1,35;346,97;45;11248;1,45;362,84
257;42;10798;1,35;348,32;45;11293;1,45;364,29
258;42;10840;1,35;349,68;45;11338;1,45;365,74
259;42;10882;1,35;351,03;45;11383;1,45;367,19
260;42;10924;1,35;352,39;45;11428;1,45;368,65
261;42;10966;1,35;353,74;45;11473;1,45;370,10
262;42;11008;1,35;355,10;45;11518;1,45;371,55
263;42;11050;1,35;356,45;45;11563;1,45;373,00
264;42;11092;1,35;357,81;45;11608;1,45;374,45
265;42;11134;1,35;359,16;44;11652;1,42;375,87
266;42;11176;1,35;360,52;44;11696;1,42;377,29
267;42;11218;1,35;361,87;45;11741;1,45;378,74
268;42;11260;1,35;363,23;45;11786;1,45;380,19
269;42;11302;1,35;364,58;44;11830;1,42;381,61
270;42;11344;1,35;365,94;45;11875;1,45;383,06
271;42;11386;1,35;367,29;45;11920;1,45;384,52
272;42;11428;1,35;368,65;45;11965;1,45;385,97
273;42;11470;1,35;370,00;45;12010;1,45;387,42
274;42;11512;1,35;371,35;45;12055;1,45;388,87
275;42;11554;1,35;372,71;45;12100;1,45;390,32
276;42;11596;1,35;374,06;45;12145;1,45;391,77
277;42;11638;1,35;375,42;45;12190;1,45;393,23
278;42;11680;1,35;376,77;45;12235;1,45;394,68
279;42;11722;1,35;378,13;45;12280;1,45;396,13
280;42;11764;1,35;379,48;45;12325;1,45;397,58
281;42;11806;1,35;380,84;45;12370;1,45;399,03
282;42;11848;1,35;382,19;44;12414;1,42;400,45
283;42;11890;1,35;383,55;45;12459;1,45;401,90
284;42;11932;1,35;384,90;44;12503;1,42;403,32
285;42;11974;1,35;386,26;44;12547;1,42;404,74
286;42;12016;1,35;387,61;44;12591;1,42;406,16
287;42;12058;1,35;388,97;44;12635;1,42;407,58
288;42;12100;1,35;390,32;44;12679;1,42;409,00
289;42;12142;1,35;391,68;44;12723;1,42;410,42
290;42;12184;1,35;393,03;44;12767;1,42;411,84
291;42;12226;1,35;394,39;44;12811;1,42;413,26
292;42;12268;1,35;395,74;44;12855;1,42;414,68
293;42;12310;1,35;397,10;44;12899;1,42;416,10
294;42;12352;1,35;398,45;44;12943;1,42;417,52
295;42;12394;1,35;399,81;44;12987;1,42;418,94
296;42;12436;1,35;401,16;44;13031;1,42;420,35
297;42;12478;1,35;402,52;44;13075;1,42;421,77
298;42;12520;1,35;403,87;44;13119;1,42;423,19
299;42;12562;1,35;405,23;44;13163;1,42;424,61
300;42;12604;1,35;406,58;44;13207;1,42;426,03
301;42;12646;1,35;407,94;44;13251;1,42;427,45
302;42;12688;1,35;409,29;44;13295;1,42;428,87
303;42;12730;1,35;410,65;44;13339;1,42;430,29
304;42;12772;1,35;412,00;44;13383;1,42;431,71
305;42;12814;1,35;413,35;44;13427;1,42;433,13
306;42;12856;1,35;414,71;45;13472;1,45;434,58
307;42;12898;1,35;416,06;44;13516;1,42;436,00
308;42;12940;1,35;417,42;44;13560;1,42;437,42
309;42;12982;1,35;418,77;44;13604;1,42;438,84
310;42;13024;1,35;420,13;44;13648;1,42;440,26
311;42;13066;1,35;421,48;44;13692;1,42;441,68
312;42;13108;1,35;422,84;44;13736;1,42;443,10
313;42;13150;1,35;424,19;44;13780;1,42;444,52
314;42;13192;1,35;425,55;44;13824;1,42;445,94
315;42;13234;1,35;426,90;44;13868;1,42;447,35
316;42;13276;1,35;428,26;45;13913;1,45;448,81
317;42;13318;1,35;429,61;44;13957;1,42;450,23
318;42;13360;1,35;430,97;44;14001;1,42;451,65
319;42;13402;1,35;432,32;44;14045;1,42;453,06
320;42;13444;1,35;433,68;44;14089;1,42;454,48
321;42;13486;1,35;435,03;44;14133;1,42;455,90
322;42;13528;1,35;436,39;44;14177;1,42;457,32
323;42;13570;1,35;437,74;45;14222;1,45;458,77
324;42;13612;1,35;439,10;45;14267;1,45;460,23
325;42;13654;1,35;440,45;44;14311;1,42;461,65
326;42;13696;1,35;441,81;44;14355;1,42;463,06
327;42;13738;1,35;443,16;44;14399;1,42;464,48
328;42;13780;1,35;444,52;44;14443;1,42;465,90
329;42;13822;1,35;445,87;45;14488;1,45;467,35
330;42;13864;1,35;447,23;44;14532;1,42;468,77
331;42;13906;1,35;448,58;44;14576;1,42;470,19
332;42;13948;1,35;449,94;44;14620;1,42;471,61
333;42;13990;1,35;451,29;44;14664;1,42;473,03
334;42;14032;1,35;452,65;44;14708;1,42;474,45
335;42;14074;1,35;454,00;44;14752;1,42;475,87
336;42;14116;1,35;455,35;44;14796;1,42;477,29
337;42;14158;1,35;456,71;44;14840;1,42;478,71
338;42;14200;1,35;458,06;44;14884;1,42;480,13
339;43;14243;1,39;459,45;44;14928;1,42;481,55
340;42;14285;1,35;460,81;44;14972;1,42;482,97
341;42;14327;1,35;462,16;44;15016;1,42;484,39
342;42;14369;1,35;463,52;44;15060;1,42;485,81
343;42;14411;1,35;464,87;44;15104;1,42;487,23
344;42;14453;1,35;466,23;44;15148;1,42;488,65
345;42;14495;1,35;467,58;44;15192;1,42;490,06
346;42;14537;1,35;468,94;44;15236;1,42;491,48
347;42;14579;1,35;470,29;45;15281;1,45;492,94
348;42;14621;1,35;471,65;44;15325;1,42;494,35
349;42;14663;1,35;473,00;44;15369;1,42;495,77
350;42;14705;1,35;474,35;44;15413;1,42;497,19
351;42;14747;1,35;475,71;44;15457;1,42;498,61
352;42;14789;1,35;477,06;44;15501;1,42;500,03
353;42;14831;1,35;478,42;44;15545;1,42;501,45
354;42;14873;1,35;479,77;44;15589;1,42;502,87
355;42;14915;1,35;481,13;43;15632;1,39;504,26
356;42;14957;1,35;482,48;44;15676;1,42;505,68
357;42;14999;1,35;483,84;44;15720;1,42;507,10
358;42;15041;1,35;485,19;44;15764;1,42;508,52
359;42;15083;1,35;486,55;44;15808;1,42;509,94
360;42;15125;1,35;487,90;44;15852;1,42;511,35
361;42;15167;1,35;489,26;44;15896;1,42;512,77
362;42;15209;1,35;490,61;44;15940;1,42;514,19
363;42;15251;1,35;491,97;44;15984;1,42;515,61
364;42;15293;1,35;493,32;44;16028;1,42;517,03
365;42;15335;1,35;494,68;45;16073;1,45;518,48
366;42;15377;1,35;496,03;45;16118;1,45;519,94
367;42;15419;1,35;497,39;45;16163;1,45;521,39
368;42;15461;1,35;498,74;44;16207;1,42;522,81
369;42;15503;1,35;500,10;45;16252;1,45;524,26
370;42;15545;1,35;501,45;44;16296;1,42;525,68
371;42;15587;1,35;502,81;45;16341;1,45;527,13
372;42;15629;1,35;504,16;45;16386;1,45;528,58
373;42;15671;1,35;505,52;44;16430;1,42;530,00
374;42;15713;1,35;506,87;45;16475;1,45;531,45
375;42;15755;1,35;508,23;45;16520;1,45;532,90
376;42;15797;1,35;509,58;45;16565;1,45;534,35
377;42;15839;1,35;510,94;45;16610;1,45;535,81
378;42;15881;1,35;512,29;45;16655;1,45;537,26
379;42;15923;1,35;513,65;45;16700;1,45;538,71
