"MUT";"SRUN";"SCT";"SAVGTCT";"SCTCT";"TRUN";"TCT";"TAVGTCT";"TCTCT"
417;152;64736;2,24;952,00;166;71554;2,44;1052,26
418;155;64891;2,28;954,28;168;71722;2,47;1054,74
419;155;65046;2,28;956,56;168;71890;2,47;1057,21
420;154;65200;2,26;958,82;169;72059;2,49;1059,69
421;154;65354;2,26;961,09;169;72228;2,49;1062,18
422;153;65507;2,25;963,34;168;72396;2,47;1064,65
423;154;65661;2,26;965,60;169;72565;2,49;1067,13
424;154;65815;2,26;967,87;168;72733;2,47;1069,60
425;152;65967;2,24;970,10;165;72898;2,43;1072,03
426;155;66122;2,28;972,38;169;73067;2,49;1074,51
427;153;66275;2,25;974,63;166;73233;2,44;1076,96
428;155;66430;2,28;976,91;168;73401;2,47;1079,43
429;157;66587;2,31;979,22;168;73569;2,47;1081,90
430;154;66741;2,26;981,49;166;73735;2,44;1084,34
431;152;66893;2,24;983,72;167;73902;2,46;1086,79
432;152;67045;2,24;985,96;169;74071;2,49;1089,28
433;156;67201;2,29;988,25;168;74239;2,47;1091,75
434;160;67361;2,35;990,60;169;74408;2,49;1094,24
435;153;67514;2,25;992,85;169;74577;2,49;1096,72
436;154;67668;2,26;995,12;166;74743;2,44;1099,16
437;152;67820;2,24;997,35;168;74911;2,47;1101,63
438;153;67973;2,25;999,60;166;75077;2,44;1104,07
439;156;68129;2,29;1001,90;170;75247;2,50;1106,57
440;156;68285;2,29;1004,19;167;75414;2,46;1109,03
441;153;68438;2,25;1006,44;168;75582;2,47;1111,50
442;155;68593;2,28;1008,72;170;75752;2,50;1114,00
443;153;68746;2,25;1010,97;169;75921;2,49;1116,49
444;153;68899;2,25;1013,22;169;76090;2,49;1118,97
445;153;69052;2,25;1015,47;165;76255;2,43;1121,40
446;152;69204;2,24;1017,71;168;76423;2,47;1123,87
447;155;69359;2,28;1019,99;168;76591;2,47;1126,34
448;156;69515;2,29;1022,28;167;76758;2,46;1128,79
449;155;69670;2,28;1024,56;168;76926;2,47;1131,26
450;155;69825;2,28;1026,84;166;77092;2,44;1133,71
451;155;69980;2,28;1029,12;168;77260;2,47;1136,18
452;155;70135;2,28;1031,40;166;77426;2,44;1138,62
453;153;70288;2,25;1033,65;167;77593;2,46;1141,07
454;156;70444;2,29;1035,94;168;77761;2,47;1143,54
455;156;70600;2,29;1038,24;167;77928;2,46;1146,00
456;157;70757;2,31;1040,54;169;78097;2,49;1148,49
457;155;70912;2,28;1042,82;167;78264;2,46;1150,94
458;155;71067;2,28;1045,10;167;78431;2,46;1153,40
459;152;71219;2,24;1047,34;169;78600;2,49;1155,88
460;153;71372;2,25;1049,59;168;78768;2,47;1158,35
461;154;71526;2,26;1051,85;169;78937;2,49;1160,84
462;153;71679;2,25;1054,10;167;79104;2,46;1163,29
463;154;71833;2,26;1056,37;167;79271;2,46;1165,75
464;152;71985;2,24;1058,60;166;79437;2,44;1168,19
465;155;72140;2,28;1060,88;168;79605;2,47;1170,66
466;155;72295;2,28;1063,16;167;79772;2,46;1173,12
467;153;72448;2,25;1065,41;166;79938;2,44;1175,56
468;215;72663;3,16;1068,57;168;80106;2,47;1178,03
469;153;72816;2,25;1070,82;170;80276;2,50;1180,53
470;152;72968;2,24;1073,06;168;80444;2,47;1183,00
471;155;73123;2,28;1075,34;167;80611;2,46;1185,46
472;153;73276;2,25;1077,59;168;80779;2,47;1187,93
473;180;73456;2,65;1080,24;169;80948;2,49;1190,41
474;155;73611;2,28;1082,51;170;81118;2,50;1192,91
475;153;73764;2,25;1084,76;170;81288;2,50;1195,41
476;153;73917;2,25;1087,01;581;81869;8,54;1203,96
477;157;74074;2,31;1089,32;171;82040;2,51;1206,47
478;155;74229;2,28;1091,60;168;82208;2,47;1208,94
479;153;74382;2,25;1093,85;166;82374;2,44;1211,38
480;152;74534;2,24;1096,09;166;82540;2,44;1213,82
481;155;74689;2,28;1098,37;166;82706;2,44;1216,26
482;153;74842;2,25;1100,62;168;82874;2,47;1218,74
483;154;74996;2,26;1102,88;167;83041;2,46;1221,19
484;157;75153;2,31;1105,19;165;83206;2,43;1223,62
485;154;75307;2,26;1107,46;167;83373;2,46;1226,07
486;152;75459;2,24;1109,69;169;83542;2,49;1228,56
487;154;75613;2,26;1111,96;167;83709;2,46;1231,01
488;155;75768;2,28;1114,24;167;83876;2,46;1233,47
489;154;75922;2,26;1116,50;168;84044;2,47;1235,94
490;152;76074;2,24;1118,74;167;84211;2,46;1238,40
491;151;76225;2,22;1120,96;168;84379;2,47;1240,87
492;155;76380;2,28;1123,24;168;84547;2,47;1243,34
493;153;76533;2,25;1125,49;168;84715;2,47;1245,81
494;152;76685;2,24;1127,72;166;84881;2,44;1248,25
495;153;76838;2,25;1129,97;167;85048;2,46;1250,71
496;152;76990;2,24;1132,21;168;85216;2,47;1253,18
497;155;77145;2,28;1134,49;167;85383;2,46;1255,63
498;151;77296;2,22;1136,71;167;85550;2,46;1258,09
499;154;77450;2,26;1138,97;167;85717;2,46;1260,54
500;152;77602;2,24;1141,21;168;85885;2,47;1263,01
501;154;77756;2,26;1143,47;169;86054;2,49;1265,50
502;150;77906;2,21;1145,68;167;86221;2,46;1267,96
503;156;78062;2,29;1147,97;170;86391;2,50;1270,46
504;154;78216;2,26;1150,24;166;86557;2,44;1272,90
505;155;78371;2,28;1152,51;166;86723;2,44;1275,34
506;154;78525;2,26;1154,78;165;86888;2,43;1277,76
507;154;78679;2,26;1157,04;167;87055;2,46;1280,22
508;152;78831;2,24;1159,28;166;87221;2,44;1282,66
509;153;78984;2,25;1161,53;167;87388;2,46;1285,12
510;153;79137;2,25;1163,78;166;87554;2,44;1287,56
511;155;79292;2,28;1166,06;167;87721;2,46;1290,01
512;155;79447;2,28;1168,34;167;87888;2,46;1292,47
513;154;79601;2,26;1170,60;165;88053;2,43;1294,90
514;154;79755;2,26;1172,87;166;88219;2,44;1297,34
515;154;79909;2,26;1175,13;168;88387;2,47;1299,81
516;156;80065;2,29;1177,43;168;88555;2,47;1302,28
517;154;80219;2,26;1179,69;167;88722;2,46;1304,74
518;154;80373;2,26;1181,96;168;88890;2,47;1307,21
519;157;80530;2,31;1184,26;168;89058;2,47;1309,68
520;153;80683;2,25;1186,51;166;89224;2,44;1312,12
521;156;80839;2,29;1188,81;168;89392;2,47;1314,59
522;154;80993;2,26;1191,07;166;89558;2,44;1317,03
523;154;81147;2,26;1193,34;168;89726;2,47;1319,50
524;155;81302;2,28;1195,62;168;89894;2,47;1321,97
525;156;81458;2,29;1197,91;167;90061;2,46;1324,43
526;155;81613;2,28;1200,19;167;90228;2,46;1326,88
527;153;81766;2,25;1202,44;165;90393;2,43;1329,31
528;152;81918;2,24;1204,68;166;90559;2,44;1331,75
529;154;82072;2,26;1206,94;165;90724;2,43;1334,18
530;155;82227;2,28;1209,22;168;90892;2,47;1336,65
531;155;82382;2,28;1211,50;165;91057;2,43;1339,07
532;154;82536;2,26;1213,76;167;91224;2,46;1341,53
533;153;82689;2,25;1216,01;167;91391;2,46;1343,99
534;154;82843;2,26;1218,28;168;91559;2,47;1346,46
535;154;82997;2,26;1220,54;166;91725;2,44;1348,90
536;154;83151;2,26;1222,81;166;91891;2,44;1351,34
537;152;83303;2,24;1225,04;165;92056;2,43;1353,76
538;154;83457;2,26;1227,31;169;92225;2,49;1356,25
539;156;83613;2,29;1229,60;168;92393;2,47;1358,72
540;155;83768;2,28;1231,88;166;92559;2,44;1361,16
541;155;83923;2,28;1234,16;168;92727;2,47;1363,63
542;153;84076;2,25;1236,41;168;92895;2,47;1366,10
543;154;84230;2,26;1238,68;168;93063;2,47;1368,57
544;154;84384;2,26;1240,94;168;93231;2,47;1371,04
545;153;84537;2,25;1243,19;168;93399;2,47;1373,51
546;159;84696;2,34;1245,53;168;93567;2,47;1375,99
547;155;84851;2,28;1247,81;168;93735;2,47;1378,46
548;153;85004;2,25;1250,06;171;93906;2,51;1380,97
549;157;85161;2,31;1252,37;167;94073;2,46;1383,43
550;155;85316;2,28;1254,65;169;94242;2,49;1385,91
551;154;85470;2,26;1256,91;169;94411;2,49;1388,40
552;152;85622;2,24;1259,15;170;94581;2,50;1390,90
553;155;85777;2,28;1261,43;169;94750;2,49;1393,38
554;154;85931;2,26;1263,69;173;94923;2,54;1395,93
555;154;86085;2,26;1265,96;167;95090;2,46;1398,38
556;155;86240;2,28;1268,24;170;95260;2,50;1400,88
557;155;86395;2,28;1270,51;166;95426;2,44;1403,32
558;156;86551;2,29;1272,81;168;95594;2,47;1405,79
559;155;86706;2,28;1275,09;168;95762;2,47;1408,26
560;155;86861;2,28;1277,37;168;95930;2,47;1410,74
561;154;87015;2,26;1279,63;166;96096;2,44;1413,18
562;156;87171;2,29;1281,93;167;96263;2,46;1415,63
563;155;87326;2,28;1284,21;170;96433;2,50;1418,13
564;154;87480;2,26;1286,47;165;96598;2,43;1420,56
565;153;87633;2,25;1288,72;167;96765;2,46;1423,01
566;153;87786;2,25;1290,97;169;96934;2,49;1425,50
567;155;87941;2,28;1293,25;172;97106;2,53;1428,03
568;155;88096;2,28;1295,53;168;97274;2,47;1430,50
569;154;88250;2,26;1297,79;169;97443;2,49;1432,99
570;154;88404;2,26;1300,06;168;97611;2,47;1435,46
571;155;88559;2,28;1302,34;171;97782;2,51;1437,97
572;154;88713;2,26;1304,60;170;97952;2,50;1440,47
573;156;88869;2,29;1306,90;171;98123;2,51;1442,99
574;154;89023;2,26;1309,16;167;98290;2,46;1445,44
575;153;89176;2,25;1311,41;170;98460;2,50;1447,94
576;156;89332;2,29;1313,71;167;98627;2,46;1450,40
577;153;89485;2,25;1315,96;170;98797;2,50;1452,90
578;155;89640;2,28;1318,24;169;98966;2,49;1455,38
579;154;89794;2,26;1320,50;173;99139;2,54;1457,93
580;153;89947;2,25;1322,75;171;99310;2,51;1460,44
581;153;90100;2,25;1325,00;170;99480;2,50;1462,94
582;153;90253;2,25;1327,25;436;99916;6,41;1469,35
583;153;90406;2,25;1329,50;170;100086;2,50;1471,85
584;155;90561;2,28;1331,78;167;100253;2,46;1474,31
585;153;90714;2,25;1334,03;169;100422;2,49;1476,79
586;156;90870;2,29;1336,32;169;100591;2,49;1479,28
587;154;91024;2,26;1338,59;168;100759;2,47;1481,75
588;154;91178;2,26;1340,85;167;100926;2,46;1484,21
589;154;91332;2,26;1343,12;168;101094;2,47;1486,68
590;155;91487;2,28;1345,40;171;101265;2,51;1489,19
591;154;91641;2,26;1347,66;165;101430;2,43;1491,62
592;155;91796;2,28;1349,94;168;101598;2,47;1494,09
593;154;91950;2,26;1352,21;167;101765;2,46;1496,54
594;155;92105;2,28;1354,49;166;101931;2,44;1498,99
595;152;92257;2,24;1356,72;167;102098;2,46;1501,44
596;156;92413;2,29;1359,01;169;102267;2,49;1503,93
597;154;92567;2,26;1361,28;168;102435;2,47;1506,40
598;153;92720;2,25;1363,53;169;102604;2,49;1508,88
599;155;92875;2,28;1365,81;168;102772;2,47;1511,35
600;154;93029;2,26;1368,07;170;102942;2,50;1513,85
601;156;93185;2,29;1370,37;169;103111;2,49;1516,34
602;153;93338;2,25;1372,62;168;103279;2,47;1518,81
603;155;93493;2,28;1374,90;168;103447;2,47;1521,28
604;158;93651;2,32;1377,22;168;103615;2,47;1523,75
605;157;93808;2,31;1379,53;168;103783;2,47;1526,22
606;155;93963;2,28;1381,81;167;103950;2,46;1528,68
607;153;94116;2,25;1384,06;167;104117;2,46;1531,13
608;155;94271;2,28;1386,34;166;104283;2,44;1533,57
609;157;94428;2,31;1388,65;168;104451;2,47;1536,04
610;155;94583;2,28;1390,93;169;104620;2,49;1538,53
611;154;94737;2,26;1393,19;169;104789;2,49;1541,01
612;157;94894;2,31;1395,50;168;104957;2,47;1543,49
613;156;95050;2,29;1397,79;167;105124;2,46;1545,94
614;154;95204;2,26;1400,06;169;105293;2,49;1548,43
615;157;95361;2,31;1402,37;167;105460;2,46;1550,88
616;155;95516;2,28;1404,65;170;105630;2,50;1553,38
617;155;95671;2,28;1406,93;168;105798;2,47;1555,85
618;157;95828;2,31;1409,24;169;105967;2,49;1558,34
619;158;95986;2,32;1411,56;167;106134;2,46;1560,79
620;157;96143;2,31;1413,87;169;106303;2,49;1563,28
621;153;96296;2,25;1416,12;168;106471;2,47;1565,75
622;154;96450;2,26;1418,38;169;106640;2,49;1568,24
623;154;96604;2,26;1420,65;168;106808;2,47;1570,71
624;153;96757;2,25;1422,90;167;106975;2,46;1573,16
625;200;96957;2,94;1425,84;168;107143;2,47;1575,63
626;154;97111;2,26;1428,10;167;107310;2,46;1578,09
627;152;97263;2,24;1430,34;168;107478;2,47;1580,56
628;153;97416;2,25;1432,59;167;107645;2,46;1583,01
629;150;97566;2,21;1434,79;167;107812;2,46;1585,47
630;151;97717;2,22;1437,01;167;107979;2,46;1587,93
631;153;97870;2,25;1439,26;166;108145;2,44;1590,37
632;153;98023;2,25;1441,51;169;108314;2,49;1592,85
633;153;98176;2,25;1443,76;168;108482;2,47;1595,32
634;152;98328;2,24;1446,00;168;108650;2,47;1597,79
635;154;98482;2,26;1448,26;167;108817;2,46;1600,25
636;152;98634;2,24;1450,50;167;108984;2,46;1602,71
637;154;98788;2,26;1452,76;166;109150;2,44;1605,15
638;152;98940;2,24;1455,00;168;109318;2,47;1607,62
639;153;99093;2,25;1457,25;167;109485;2,46;1610,07
640;153;99246;2,25;1459,50;166;109651;2,44;1612,51
641;152;99398;2,24;1461,74;169;109820;2,49;1615,00
642;154;99552;2,26;1464,00;167;109987;2,46;1617,46
643;151;99703;2,22;1466,22;168;110155;2,47;1619,93
644;156;99859;2,29;1468,51;167;110322;2,46;1622,38
645;152;100011;2,24;1470,75;168;110490;2,47;1624,85
646;152;100163;2,24;1472,99;168;110658;2,47;1627,32
647;155;100318;2,28;1475,26;166;110824;2,44;1629,76
648;152;100470;2,24;1477,50;166;110990;2,44;1632,21
649;152;100622;2,24;1479,74;168;111158;2,47;1634,68
650;155;100777;2,28;1482,01;165;111323;2,43;1637,10
651;153;100930;2,25;1484,26;168;111491;2,47;1639,57
652;152;101082;2,24;1486,50;166;111657;2,44;1642,01
653;152;101234;2,24;1488,74;167;111824;2,46;1644,47
654;155;101389;2,28;1491,01;170;111994;2,50;1646,97
655;150;101539;2,21;1493,22;170;112164;2,50;1649,47
656;152;101691;2,24;1495,46;168;112332;2,47;1651,94
657;153;101844;2,25;1497,71;168;112500;2,47;1654,41
658;153;101997;2,25;1499,96;168;112668;2,47;1656,88
659;151;102148;2,22;1502,18;170;112838;2,50;1659,38
660;153;102301;2,25;1504,43;168;113006;2,47;1661,85
661;153;102454;2,25;1506,68;170;113176;2,50;1664,35
662;152;102606;2,24;1508,91;166;113342;2,44;1666,79
663;155;102761;2,28;1511,19;168;113510;2,47;1669,26
664;155;102916;2,28;1513,47;166;113676;2,44;1671,71
665;152;103068;2,24;1515,71;168;113844;2,47;1674,18
666;153;103221;2,25;1517,96;171;114015;2,51;1676,69
667;152;103373;2,24;1520,19;168;114183;2,47;1679,16
668;152;103525;2,24;1522,43;168;114351;2,47;1681,63
669;155;103680;2,28;1524,71;166;114517;2,44;1684,07
670;153;103833;2,25;1526,96;169;114686;2,49;1686,56
671;151;103984;2,22;1529,18;173;114859;2,54;1689,10
672;153;104137;2,25;1531,43;169;115028;2,49;1691,59
673;153;104290;2,25;1533,68;168;115196;2,47;1694,06
674;153;104443;2,25;1535,93;169;115365;2,49;1696,54
675;154;104597;2,26;1538,19;167;115532;2,46;1699,00
676;153;104750;2,25;1540,44;167;115699;2,46;1701,46
677;151;104901;2,22;1542,66;169;115868;2,49;1703,94
678;301;105202;4,43;1547,09;316;116184;4,65;1708,59
679;153;105355;2,25;1549,34;165;116349;2,43;1711,01
680;151;105506;2,22;1551,56;167;116516;2,46;1713,47
681;151;105657;2,22;1553,78;169;116685;2,49;1715,96
682;152;105809;2,24;1556,01;167;116852;2,46;1718,41
683;154;105963;2,26;1558,28;169;117021;2,49;1720,90
684;153;106116;2,25;1560,53;170;117191;2,50;1723,40
685;153;106269;2,25;1562,78;173;117364;2,54;1725,94
686;155;106424;2,28;1565,06;170;117534;2,50;1728,44
687;156;106580;2,29;1567,35;169;117703;2,49;1730,93
688;153;106733;2,25;1569,60;167;117870;2,46;1733,38
689;154;106887;2,26;1571,87;170;118040;2,50;1735,88
690;154;107041;2,26;1574,13;168;118208;2,47;1738,35
691;151;107192;2,22;1576,35;169;118377;2,49;1740,84
692;153;107345;2,25;1578,60;169;118546;2,49;1743,32
693;151;107496;2,22;1580,82;170;118716;2,50;1745,82
694;154;107650;2,26;1583,09;172;118888;2,53;1748,35
695;153;107803;2,25;1585,34;172;119060;2,53;1750,88
696;154;107957;2,26;1587,60;172;119232;2,53;1753,41
697;152;108109;2,24;1589,84;221;119453;3,25;1756,66
698;153;108262;2,25;1592,09;173;119626;2,54;1759,21
699;155;108417;2,28;1594,37;168;119794;2,47;1761,68
700;154;108571;2,26;1596,63;169;119963;2,49;1764,16
701;155;108726;2,28;1598,91;169;120132;2,49;1766,65
702;155;108881;2,28;1601,19;168;120300;2,47;1769,12
703;156;109037;2,29;1603,49;170;120470;2,50;1771,62
704;153;109190;2,25;1605,74;167;120637;2,46;1774,07
705;154;109344;2,26;1608,00;169;120806;2,49;1776,56
706;152;109496;2,24;1610,24;168;120974;2,47;1779,03
707;153;109649;2,25;1612,49;169;121143;2,49;1781,51
708;153;109802;2,25;1614,74;168;121311;2,47;1783,99
709;155;109957;2,28;1617,01;168;121479;2,47;1786,46
710;153;110110;2,25;1619,26;171;121650;2,51;1788,97
711;154;110264;2,26;1621,53;169;121819;2,49;1791,46
712;153;110417;2,25;1623,78;166;121985;2,44;1793,90
713;154;110571;2,26;1626,04;167;122152;2,46;1796,35
714;154;110725;2,26;1628,31;171;122323;2,51;1798,87
715;154;110879;2,26;1630,57;169;122492;2,49;1801,35
716;154;111033;2,26;1632,84;171;122663;2,51;1803,87
717;154;111187;2,26;1635,10;169;122832;2,49;1806,35
718;153;111340;2,25;1637,35;168;123000;2,47;1808,82
719;152;111492;2,24;1639,59;168;123168;2,47;1811,29
720;153;111645;2,25;1641,84;167;123335;2,46;1813,75
721;152;111797;2,24;1644,07;166;123501;2,44;1816,19
722;153;111950;2,25;1646,32;170;123671;2,50;1818,69
723;153;112103;2,25;1648,57;170;123841;2,50;1821,19
724;153;112256;2,25;1650,82;170;124011;2,50;1823,69
725;151;112407;2,22;1653,04;168;124179;2,47;1826,16
726;154;112561;2,26;1655,31;167;124346;2,46;1828,62
727;154;112715;2,26;1657,57;170;124516;2,50;1831,12
728;153;112868;2,25;1659,82;165;124681;2,43;1833,54
729;155;113023;2,28;1662,10;167;124848;2,46;1836,00
730;155;113178;2,28;1664,38;170;125018;2,50;1838,50
731;155;113333;2,28;1666,66;169;125187;2,49;1840,99
732;152;113485;2,24;1668,90;167;125354;2,46;1843,44
733;154;113639;2,26;1671,16;168;125522;2,47;1845,91
734;151;113790;2,22;1673,38;169;125691;2,49;1848,40
735;153;113943;2,25;1675,63;171;125862;2,51;1850,91
736;155;114098;2,28;1677,91;170;126032;2,50;1853,41
737;155;114253;2,28;1680,19;167;126199;2,46;1855,87
738;153;114406;2,25;1682,44;200;126399;2,94;1858,81
739;152;114558;2,24;1684,68;194;126593;2,85;1861,66
740;154;114712;2,26;1686,94;167;126760;2,46;1864,12
741;154;114866;2,26;1689,21;168;126928;2,47;1866,59
742;154;115020;2,26;1691,47;167;127095;2,46;1869,04
743;155;115175;2,28;1693,75;167;127262;2,46;1871,50
744;155;115330;2,28;1696,03;166;127428;2,44;1873,94
745;151;115481;2,22;1698,25;169;127597;2,49;1876,43
746;153;115634;2,25;1700,50;168;127765;2,47;1878,90
747;153;115787;2,25;1702,75;167;127932;2,46;1881,35
748;152;115939;2,24;1704,99;168;128100;2,47;1883,82
749;155;116094;2,28;1707,26;169;128269;2,49;1886,31
750;154;116248;2,26;1709,53;168;128437;2,47;1888,78
751;150;116398;2,21;1711,74;166;128603;2,44;1891,22
752;155;116553;2,28;1714,01;168;128771;2,47;1893,69
753;155;116708;2,28;1716,29;166;128937;2,44;1896,13
754;152;116860;2,24;1718,53;167;129104;2,46;1898,59
755;155;117015;2,28;1720,81;169;129273;2,49;1901,07
756;156;117171;2,29;1723,10;168;129441;2,47;1903,54
757;156;117327;2,29;1725,40;168;129609;2,47;1906,01
758;154;117481;2,26;1727,66;169;129778;2,49;1908,50
759;154;117635;2,26;1729,93;168;129946;2,47;1910,97
760;155;117790;2,28;1732,21;168;130114;2,47;1913,44
761;154;117944;2,26;1734,47;166;130280;2,44;1915,88
762;154;118098;2,26;1736,74;169;130449;2,49;1918,37
763;156;118254;2,29;1739,03;169;130618;2,49;1920,85
764;155;118409;2,28;1741,31;169;130787;2,49;1923,34
765;156;118565;2,29;1743,60;168;130955;2,47;1925,81
766;153;118718;2,25;1745,85;168;131123;2,47;1928,28
767;154;118872;2,26;1748,12;168;131291;2,47;1930,75
768;156;119028;2,29;1750,41;166;131457;2,44;1933,19
769;152;119180;2,24;1752,65;166;131623;2,44;1935,63
770;154;119334;2,26;1754,91;171;131794;2,51;1938,15
771;153;119487;2,25;1757,16;169;131963;2,49;1940,63
772;153;119640;2,25;1759,41;169;132132;2,49;1943,12
773;154;119794;2,26;1761,68;174;132306;2,56;1945,68
774;152;119946;2,24;1763,91;167;132473;2,46;1948,13
775;153;120099;2,25;1766,16;170;132643;2,50;1950,63
776;153;120252;2,25;1768,41;170;132813;2,50;1953,13
777;155;120407;2,28;1770,69;169;132982;2,49;1955,62
778;153;120560;2,25;1772,94;167;133149;2,46;1958,07
779;153;120713;2,25;1775,19;167;133316;2,46;1960,53
780;153;120866;2,25;1777,44;168;133484;2,47;1963,00
781;205;121071;3,01;1780,46;169;133653;2,49;1965,49
782;156;121227;2,29;1782,75;170;133823;2,50;1967,99
783;154;121381;2,26;1785,01;168;133991;2,47;1970,46
784;154;121535;2,26;1787,28;170;134161;2,50;1972,96
785;155;121690;2,28;1789,56;169;134330;2,49;1975,44
786;152;121842;2,24;1791,79;166;134496;2,44;1977,88
787;152;121994;2,24;1794,03;166;134662;2,44;1980,32
788;153;122147;2,25;1796,28;168;134830;2,47;1982,79
789;151;122298;2,22;1798,50;170;135000;2,50;1985,29
790;153;122451;2,25;1800,75;169;135169;2,49;1987,78
791;152;122603;2,24;1802,99;168;135337;2,47;1990,25
792;155;122758;2,28;1805,26;170;135507;2,50;1992,75
793;152;122910;2,24;1807,50;169;135676;2,49;1995,24
794;152;123062;2,24;1809,74;172;135848;2,53;1997,76
795;151;123213;2,22;1811,96;170;136018;2,50;2000,26
796;151;123364;2,22;1814,18;171;136189;2,51;2002,78
797;151;123515;2,22;1816,40;168;136357;2,47;2005,25
798;154;123669;2,26;1818,66;166;136523;2,44;2007,69
799;154;123823;2,26;1820,93;171;136694;2,51;2010,21
800;155;123978;2,28;1823,21;169;136863;2,49;2012,69
801;155;124133;2,28;1825,49;169;137032;2,49;2015,18
802;153;124286;2,25;1827,74;168;137200;2,47;2017,65
803;152;124438;2,24;1829,97;167;137367;2,46;2020,10
804;152;124590;2,24;1832,21;170;137537;2,50;2022,60
805;151;124741;2,22;1834,43;170;137707;2,50;2025,10
